사건일련번호,장소일련번호,촬영장소명,작품명,제작연도,영화작품코드,장면설명,등장인물,출처,출처 웹페이지주소(URL),시도,시군구,지번주소,도로명주소,위도,경도,poster_url,tmdb_id,tmdb_type,genre_names,genre_ids,overview,original_title,vote_average,runtime
K21400-A-009,SU-P-0481,그랜드워커힐서울,블랙머니,2019,K21400,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/21400,서울특별시,광진구,서울특별시 광진구 광장동 22-1,서울특별시 광진구 워커힐로 177,37.5558025,127.1111333,https://image.tmdb.org/t/p/w185/3G0ebGwNXfckvAxxEmBOlLmVSOL.jpg,603314,movie,"범죄,드라마,스릴러","80,18,53","일명 서울지검 ‘막프로’! 검찰 내에서 거침없이 막 나가는 문제적 검사로 이름을 날리는 양민혁은 자신이 조사를 담당한 피의자가 자살하는 사건으로 인해 하루 아침에 벼랑 끝에 내몰린다. 억울한 누명을 벗기 위해 내막을 파헤치던 그는 피의자가 대한은행 헐값 매각사건의 중요 증인이었음을 알게 된다. 근거는 의문의 팩스 5장! 자산가치 70조 은행이 1조 7천억원에 넘어간 희대의 사건 앞에서 양민혁 검사는 금융감독원, 대형 로펌, 해외펀드 회사가 뒤얽힌 거대한 금융 비리의 실체와 마주하게 되는데…",블랙머니,7.1,113
K21400-A-010,GW-P-0441,춘천공원묘원,블랙머니,2019,K21400,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/21400,강원도,춘천시,강원도 춘천시 신북읍 천전리 산34-1,강원도 춘천시 신북읍 배후령길 154-18,37.9431431,127.7869909,https://image.tmdb.org/t/p/w185/3G0ebGwNXfckvAxxEmBOlLmVSOL.jpg,603314,movie,"범죄,드라마,스릴러","80,18,53","일명 서울지검 ‘막프로’! 검찰 내에서 거침없이 막 나가는 문제적 검사로 이름을 날리는 양민혁은 자신이 조사를 담당한 피의자가 자살하는 사건으로 인해 하루 아침에 벼랑 끝에 내몰린다. 억울한 누명을 벗기 위해 내막을 파헤치던 그는 피의자가 대한은행 헐값 매각사건의 중요 증인이었음을 알게 된다. 근거는 의문의 팩스 5장! 자산가치 70조 은행이 1조 7천억원에 넘어간 희대의 사건 앞에서 양민혁 검사는 금융감독원, 대형 로펌, 해외펀드 회사가 뒤얽힌 거대한 금융 비리의 실체와 마주하게 되는데…",블랙머니,7.1,113
K21400-A-012,SU-P-2851,중림동약현성당,블랙머니,2019,K21400,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/21400,서울특별시,중구,서울특별시 중구 중림동 149-2,서울특별시 중구 청파로 447-1,37.5590737,126.9672483,https://image.tmdb.org/t/p/w185/3G0ebGwNXfckvAxxEmBOlLmVSOL.jpg,603314,movie,"범죄,드라마,스릴러","80,18,53","일명 서울지검 ‘막프로’! 검찰 내에서 거침없이 막 나가는 문제적 검사로 이름을 날리는 양민혁은 자신이 조사를 담당한 피의자가 자살하는 사건으로 인해 하루 아침에 벼랑 끝에 내몰린다. 억울한 누명을 벗기 위해 내막을 파헤치던 그는 피의자가 대한은행 헐값 매각사건의 중요 증인이었음을 알게 된다. 근거는 의문의 팩스 5장! 자산가치 70조 은행이 1조 7천억원에 넘어간 희대의 사건 앞에서 양민혁 검사는 금융감독원, 대형 로펌, 해외펀드 회사가 뒤얽힌 거대한 금융 비리의 실체와 마주하게 되는데…",블랙머니,7.1,113
K21400-A-015,IC-P-0395,인천테크노파크 미추홀타워,블랙머니,2019,K21400,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/21400,인천광역시,연수구,인천광역시 연수구 송도동 7-50,인천광역시 연수구 갯벌로 12,37.3820847,126.6548945,https://image.tmdb.org/t/p/w185/3G0ebGwNXfckvAxxEmBOlLmVSOL.jpg,603314,movie,"범죄,드라마,스릴러","80,18,53","일명 서울지검 ‘막프로’! 검찰 내에서 거침없이 막 나가는 문제적 검사로 이름을 날리는 양민혁은 자신이 조사를 담당한 피의자가 자살하는 사건으로 인해 하루 아침에 벼랑 끝에 내몰린다. 억울한 누명을 벗기 위해 내막을 파헤치던 그는 피의자가 대한은행 헐값 매각사건의 중요 증인이었음을 알게 된다. 근거는 의문의 팩스 5장! 자산가치 70조 은행이 1조 7천억원에 넘어간 희대의 사건 앞에서 양민혁 검사는 금융감독원, 대형 로펌, 해외펀드 회사가 뒤얽힌 거대한 금융 비리의 실체와 마주하게 되는데…",블랙머니,7.1,113
K21400-A-016,IC-P-0242,애니카랜드 영종점,블랙머니,2019,K21400,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/21400,인천광역시,중구,인천광역시 중구 중산동 889,인천광역시 중구 운중로 156,37.4953487,126.550932,https://image.tmdb.org/t/p/w185/3G0ebGwNXfckvAxxEmBOlLmVSOL.jpg,603314,movie,"범죄,드라마,스릴러","80,18,53","일명 서울지검 ‘막프로’! 검찰 내에서 거침없이 막 나가는 문제적 검사로 이름을 날리는 양민혁은 자신이 조사를 담당한 피의자가 자살하는 사건으로 인해 하루 아침에 벼랑 끝에 내몰린다. 억울한 누명을 벗기 위해 내막을 파헤치던 그는 피의자가 대한은행 헐값 매각사건의 중요 증인이었음을 알게 된다. 근거는 의문의 팩스 5장! 자산가치 70조 은행이 1조 7천억원에 넘어간 희대의 사건 앞에서 양민혁 검사는 금융감독원, 대형 로펌, 해외펀드 회사가 뒤얽힌 거대한 금융 비리의 실체와 마주하게 되는데…",블랙머니,7.1,113
K21400-A-017,IC-P-0334,인천국제공항,블랙머니,2019,K21400,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/21400,인천광역시,중구,인천광역시 중구 운서동 2851,인천광역시 중구 공항로 272,37.4490059,126.4525677,https://image.tmdb.org/t/p/w185/3G0ebGwNXfckvAxxEmBOlLmVSOL.jpg,603314,movie,"범죄,드라마,스릴러","80,18,53","일명 서울지검 ‘막프로’! 검찰 내에서 거침없이 막 나가는 문제적 검사로 이름을 날리는 양민혁은 자신이 조사를 담당한 피의자가 자살하는 사건으로 인해 하루 아침에 벼랑 끝에 내몰린다. 억울한 누명을 벗기 위해 내막을 파헤치던 그는 피의자가 대한은행 헐값 매각사건의 중요 증인이었음을 알게 된다. 근거는 의문의 팩스 5장! 자산가치 70조 은행이 1조 7천억원에 넘어간 희대의 사건 앞에서 양민혁 검사는 금융감독원, 대형 로펌, 해외펀드 회사가 뒤얽힌 거대한 금융 비리의 실체와 마주하게 되는데…",블랙머니,7.1,113
K21400-A-019,SU-P-2534,우리옛돌박물관,블랙머니,2019,K21400,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/21400,서울특별시,성북구,서울특별시 성북구 성북동 330-605,서울특별시 성북구 대사관로13길 66,37.6008596,126.9896828,https://image.tmdb.org/t/p/w185/3G0ebGwNXfckvAxxEmBOlLmVSOL.jpg,603314,movie,"범죄,드라마,스릴러","80,18,53","일명 서울지검 ‘막프로’! 검찰 내에서 거침없이 막 나가는 문제적 검사로 이름을 날리는 양민혁은 자신이 조사를 담당한 피의자가 자살하는 사건으로 인해 하루 아침에 벼랑 끝에 내몰린다. 억울한 누명을 벗기 위해 내막을 파헤치던 그는 피의자가 대한은행 헐값 매각사건의 중요 증인이었음을 알게 된다. 근거는 의문의 팩스 5장! 자산가치 70조 은행이 1조 7천억원에 넘어간 희대의 사건 앞에서 양민혁 검사는 금융감독원, 대형 로펌, 해외펀드 회사가 뒤얽힌 거대한 금융 비리의 실체와 마주하게 되는데…",블랙머니,7.1,113
K21400-A-020,SU-P-2096,시원재,블랙머니,2019,K21400,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/21400,서울특별시,영등포구,서울특별시 영등포구 여의도동 17-1,서울특별시 영등포구 국회대로 750,37.5282811,126.9165011,https://image.tmdb.org/t/p/w185/3G0ebGwNXfckvAxxEmBOlLmVSOL.jpg,603314,movie,"범죄,드라마,스릴러","80,18,53","일명 서울지검 ‘막프로’! 검찰 내에서 거침없이 막 나가는 문제적 검사로 이름을 날리는 양민혁은 자신이 조사를 담당한 피의자가 자살하는 사건으로 인해 하루 아침에 벼랑 끝에 내몰린다. 억울한 누명을 벗기 위해 내막을 파헤치던 그는 피의자가 대한은행 헐값 매각사건의 중요 증인이었음을 알게 된다. 근거는 의문의 팩스 5장! 자산가치 70조 은행이 1조 7천억원에 넘어간 희대의 사건 앞에서 양민혁 검사는 금융감독원, 대형 로펌, 해외펀드 회사가 뒤얽힌 거대한 금융 비리의 실체와 마주하게 되는데…",블랙머니,7.1,113
K21400-A-022,SU-P-1847,서울혁신파크,블랙머니,2019,K21400,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/21400,서울특별시,은평구,서울특별시 은평구 녹번동 5,서울특별시 은평구 통일로 684,37.6081355,126.9338727,https://image.tmdb.org/t/p/w185/3G0ebGwNXfckvAxxEmBOlLmVSOL.jpg,603314,movie,"범죄,드라마,스릴러","80,18,53","일명 서울지검 ‘막프로’! 검찰 내에서 거침없이 막 나가는 문제적 검사로 이름을 날리는 양민혁은 자신이 조사를 담당한 피의자가 자살하는 사건으로 인해 하루 아침에 벼랑 끝에 내몰린다. 억울한 누명을 벗기 위해 내막을 파헤치던 그는 피의자가 대한은행 헐값 매각사건의 중요 증인이었음을 알게 된다. 근거는 의문의 팩스 5장! 자산가치 70조 은행이 1조 7천억원에 넘어간 희대의 사건 앞에서 양민혁 검사는 금융감독원, 대형 로펌, 해외펀드 회사가 뒤얽힌 거대한 금융 비리의 실체와 마주하게 되는데…",블랙머니,7.1,113
K21400-A-023,IC-P-0365,인천세종병원 장례식장(구 메디플렉스세종병원장례식장),블랙머니,2019,K21400,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/21400,인천광역시,계양구,인천광역시 계양구 작전동 909,인천광역시 계양구 계양문화로 20,37.5325061,126.7368606,https://image.tmdb.org/t/p/w185/3G0ebGwNXfckvAxxEmBOlLmVSOL.jpg,603314,movie,"범죄,드라마,스릴러","80,18,53","일명 서울지검 ‘막프로’! 검찰 내에서 거침없이 막 나가는 문제적 검사로 이름을 날리는 양민혁은 자신이 조사를 담당한 피의자가 자살하는 사건으로 인해 하루 아침에 벼랑 끝에 내몰린다. 억울한 누명을 벗기 위해 내막을 파헤치던 그는 피의자가 대한은행 헐값 매각사건의 중요 증인이었음을 알게 된다. 근거는 의문의 팩스 5장! 자산가치 70조 은행이 1조 7천억원에 넘어간 희대의 사건 앞에서 양민혁 검사는 금융감독원, 대형 로펌, 해외펀드 회사가 뒤얽힌 거대한 금융 비리의 실체와 마주하게 되는데…",블랙머니,7.1,113
K21400-A-024,GG-P-0368,김포시청,블랙머니,2019,K21400,,,KMDb,https://www.kmdb.or.kr/db/kor/detail/movie/K/21400,경기도,김포시,경기도 김포시 사우동 263-1,경기도 김포시 사우중로 1,37.6155561,126.7154767,https://image.tmdb.org/t/p/w185/3G0ebGwNXfckvAxxEmBOlLmVSOL.jpg,603314,movie,"범죄,드라마,스릴러","80,18,53","일명 서울지검 ‘막프로’! 검찰 내에서 거침없이 막 나가는 문제적 검사로 이름을 날리는 양민혁은 자신이 조사를 담당한 피의자가 자살하는 사건으로 인해 하루 아침에 벼랑 끝에 내몰린다. 억울한 누명을 벗기 위해 내막을 파헤치던 그는 피의자가 대한은행 헐값 매각사건의 중요 증인이었음을 알게 된다. 근거는 의문의 팩스 5장! 자산가치 70조 은행이 1조 7천억원에 넘어간 희대의 사건 앞에서 양민혁 검사는 금융감독원, 대형 로펌, 해외펀드 회사가 뒤얽힌 거대한 금융 비리의 실체와 마주하게 되는데…",블랙머니,7.1,113
